* This data was exported from the Dayton Audio Test System: DATS
*
* Piston Diameter = 0 mm
* f(s)= 196.73 Hz
* R(e)= 8.68 Ohms
* Z(max)= 21.243 Ohms
* Q(ms)= 3.3918
* Q(es)= 2.3434
* Q(ts)= 1.3859
* V(as)= 0 liters     (0 cubic feet)
* L(e)= 0.2674 mH
* n(0)= 0 %
* SPL= 0 1W/1m
* M(ms)= 0 grams
* C(ms)= 0 mm/N
* BL= 0 
* K(r)= 0.36022 
* X(r)= 0.33639 
* K(i)= 0.0020746 
* X(i)= 0.79342 
*
*
Freq            Impedance       Phase
1.029    	8.692    	2.368    
1.059    	8.692    	2.368    
1.091    	8.692    	2.368    
1.122    	8.692    	2.368    
1.155    	8.692    	2.368    
1.189    	8.692    	2.368    
1.224    	8.692    	2.368    
1.260    	8.692    	2.368    
1.297    	8.692    	2.368    
1.335    	8.689    	2.507    
1.374    	8.689    	2.507    
1.414    	8.689    	2.507    
1.456    	8.689    	2.507    
1.498    	8.689    	2.507    
1.542    	8.689    	2.507    
1.587    	8.689    	2.507    
1.634    	8.689    	2.507    
1.682    	8.687    	2.659    
1.731    	8.687    	2.659    
1.782    	8.687    	2.659    
1.834    	8.687    	2.659    
1.888    	8.687    	2.659    
1.943    	8.687    	2.659    
2.000    	8.686    	2.871    
2.059    	8.686    	2.871    
2.119    	8.686    	2.871    
2.181    	8.686    	2.871    
2.245    	8.686    	2.871    
2.311    	8.686    	2.871    
2.378    	8.689    	3.114    
2.448    	8.689    	3.114    
2.520    	8.689    	3.114    
2.594    	8.689    	3.114    
2.670    	8.689    	3.422    
2.748    	8.689    	3.422    
2.828    	8.689    	3.422    
2.911    	8.689    	3.422    
2.997    	8.695    	3.726    
3.084    	8.695    	3.726    
3.175    	8.695    	3.726    
3.268    	8.695    	3.726    
3.364    	8.711    	4.078    
3.462    	8.711    	4.078    
3.564    	8.711    	4.078    
3.668    	8.728    	4.446    
3.775    	8.728    	4.446    
3.886    	8.728    	4.446    
4.000    	8.748    	4.820    
4.117    	8.748    	4.820    
4.238    	8.748    	4.820    
4.362    	8.756    	5.208    
4.490    	8.756    	5.208    
4.621    	8.756    	5.208    
4.757    	8.770    	5.594    
4.896    	8.770    	5.594    
5.040    	8.786    	5.982    
5.187    	8.786    	5.982    
5.339    	8.805    	6.361    
5.496    	8.805    	6.361    
5.657    	8.827    	6.718    
5.823    	8.827    	6.718    
5.993    	8.851    	7.063    
6.169    	8.851    	7.063    
6.350    	8.879    	7.399    
6.536    	8.879    	7.399    
6.727    	8.909    	7.730    
6.924    	8.909    	7.730    
7.127    	8.940    	8.062    
7.336    	8.968    	8.394    
7.551    	8.968    	8.394    
7.772    	8.994    	8.728    
8.000    	9.018    	9.069    
8.234    	9.018    	9.069    
8.476    	9.044    	9.413    
8.724    	9.073    	9.760    
8.980    	9.103    	10.107    
9.243    	9.103    	10.107    
9.514    	9.136    	10.452    
9.792    	9.172    	10.798    
10.079    	9.211    	11.141    
10.375    	9.249    	11.474    
10.679    	9.286    	11.799    
10.992    	9.318    	12.119    
11.314    	9.345    	12.433    
11.645    	9.370    	12.740    
11.986    	9.401    	13.039    
12.338    	9.437    	13.338    
12.699    	9.477    	13.631    
13.071    	9.518    	13.907    
13.454    	9.561    	14.163    
13.849    	9.608    	14.409    
14.254    	9.655    	14.651    
14.672    	9.728    	15.007    
15.102    	9.802    	15.363    
15.545    	9.851    	15.613    
16.000    	9.932    	16.003    
16.469    	10.021    	16.394    
16.951    	10.112    	16.773    
17.448    	10.202    	17.139    
17.959    	10.287    	17.485    
18.486    	10.370    	17.821    
19.027    	10.459    	18.154    
19.585    	10.584    	18.579    
20.159    	10.679    	18.874    
20.749    	10.778    	19.135    
21.357    	10.914    	19.431    
21.983    	11.045    	19.689    
22.627    	11.173    	19.929    
23.290    	11.314    	20.153    
23.973    	11.469    	20.345    
24.675    	11.636    	20.502    
25.398    	11.802    	20.616    
26.143    	11.970    	20.716    
26.909    	12.181    	20.839    
27.697    	12.391    	20.964    
28.509    	12.546    	21.037    
29.344    	12.729    	21.044    
30.204    	12.927    	20.902    
31.089    	13.083    	20.659    
32.000    	13.270    	20.283    
32.938    	13.504    	19.802    
33.903    	13.778    	19.263    
34.896    	14.058    	18.756    
35.919    	14.322    	18.319    
36.971    	14.564    	17.947    
38.055    	14.783    	17.582    
39.170    	14.994    	17.097    
40.317    	15.147    	16.532    
41.499    	15.272    	15.896    
42.715    	15.409    	15.171    
43.967    	15.574    	14.067    
45.255    	15.762    	12.790    
46.581    	15.933    	11.838    
47.946    	16.052    	11.198    
49.351    	15.985    	9.686    
50.797    	16.057    	8.729    
52.285    	16.190    	7.831    
53.817    	16.268    	6.543    
55.394    	16.333    	5.583    
57.018    	16.325    	5.343    
58.688    	16.332    	5.226    
60.408    	16.241    	4.216    
62.178    	16.068    	2.902    
