* This data was exported from the Dayton Audio Test System: DATS
*
* Piston Diameter = 94.17 mm
* f(s)= 64.23 Hz
* R(e)= 8.6592 Ohms
* Z(max)= 21.206 Ohms
* Q(ms)= 1.3547
* Q(es)= 0.93495
* Q(ts)= 0.55318
* V(as)= 0 liters     (0 cubic feet)
* L(e)= 0.27725 mH
* n(0)= 0 %
* SPL= 0 1W/1m
* M(ms)= 0 grams
* C(ms)= 0 mm/N
* BL= 0 
* K(r)= 0.39122 
* X(r)= 0.32753 
* K(i)= 0.0020303 
* X(i)= 0.79397 
*
*
Freq            Impedance       Phase
120.816    	12.454    	-14.578    
124.356    	12.183    	-12.574    
128.000    	11.925    	-12.874    
131.751    	11.992    	-11.539    
135.611    	11.726    	-9.888    
139.585    	11.827    	-9.213    
143.675    	11.654    	-6.885    
147.885    	11.807    	-7.087    
152.219    	11.978    	-5.177    
156.679    	11.744    	-4.751    
161.270    	12.077    	-3.224    
165.995    	12.161    	-3.180    
170.860    	12.152    	-1.443    
175.866    	12.174    	-0.592    
181.019    	12.688    	2.475    
186.324    	13.235    	3.117    
191.783    	14.046    	3.734    
197.403    	15.067    	2.921    
203.187    	15.754    	1.420    
209.141    	16.971    	-1.085    
215.269    	17.828    	-5.081    
221.577    	18.579    	-10.752    
228.070    	18.436    	-17.818    
234.753    	17.185    	-24.086    
241.632    	15.649    	-27.435    
248.712    	14.248    	-28.822    
256.000    	13.205    	-28.771    
263.501    	12.306    	-28.095    
271.223    	11.686    	-26.872    
279.170    	11.170    	-25.651    
287.350    	10.769    	-24.283    
295.770    	10.423    	-22.726    
304.437    	10.164    	-21.361    
313.358    	9.954    	-19.728    
322.540    	9.805    	-18.420    
331.991    	9.664    	-17.068    
341.719    	9.559    	-15.861    
351.732    	9.452    	-14.647    
362.039    	9.386    	-13.510    
372.647    	9.325    	-12.464    
383.567    	9.272    	-11.400    
394.806    	9.228    	-10.419    
406.375    	9.194    	-9.423    
418.282    	9.174    	-8.480    
430.539    	9.169    	-7.638    
443.155    	9.159    	-6.882    
456.140    	9.142    	-6.140    
469.506    	9.126    	-5.399    
483.264    	9.117    	-4.629    
497.424    	9.112    	-3.866    
512.000    	9.119    	-3.115    
527.003    	9.129    	-2.403    
542.445    	9.142    	-1.689    
558.340    	9.163    	-0.994    
574.701    	9.197    	-0.367    
591.541    	9.239    	0.185    
608.874    	9.285    	0.585    
626.715    	9.302    	0.806    
645.080    	9.272    	1.097    
663.982    	9.231    	1.613    
683.438    	9.202    	2.303    
703.464    	9.192    	3.065    
724.077    	9.198    	3.844    
745.294    	9.217    	4.660    
767.133    	9.248    	5.455    
789.612    	9.289    	6.258    
812.749    	9.346    	7.043    
836.565    	9.418    	7.840    
861.078    	9.509    	8.640    
886.309    	9.629    	9.413    
912.280    	9.790    	10.099    
939.012    	10.006    	10.516    
966.527    	10.249    	10.439    
994.849    	10.488    	9.716    
1024.000    	10.631    	8.212    
1054.005    	10.452    	6.138    
1084.890    	9.972    	5.871    
1116.680    	9.728    	7.665    
1149.401    	9.708    	9.103    
1183.081    	9.733    	10.258    
1217.748    	9.780    	11.215    
1253.431    	9.846    	12.128    
1290.159    	9.935    	12.946    
1327.964    	10.036    	13.600    
1366.876    	10.117    	14.207    
1406.929    	10.219    	14.864    
1448.155    	10.332    	15.426    
1490.589    	10.456    	16.029    
1534.266    	10.635    	16.607    
1579.224    	10.848    	16.783    
1625.499    	11.044    	16.778    
1673.129    	11.296    	16.185    
1722.156    	11.357    	14.675    
1772.619    	11.121    	13.904    
1824.561    	10.939    	14.401    
1878.024    	10.885    	15.045    
1933.055    	10.850    	15.586    
1989.697    	10.808    	16.293    
2048.000    	10.819    	17.057    
2108.011    	10.840    	17.827    
2169.780    	10.885    	18.658    
2233.360    	10.973    	19.430    
2298.802    	11.044    	19.925    
2366.162    	11.082    	20.764    
2435.496    	11.198    	21.636    
2506.862    	11.364    	22.471    
2580.318    	11.622    	22.488    
2655.927    	11.525    	22.085    
2733.752    	11.507    	23.460    
2813.857    	11.664    	24.508    
2896.309    	11.859    	25.283    
2981.178    	12.073    	25.986    
3068.533    	12.364    	26.277    
3158.448    	12.628    	26.100    
3250.997    	12.645    	24.881    
3346.259    	12.519    	26.116    
3444.312    	12.818    	26.487    
3545.238    	12.885    	26.509    
3649.121    	12.880    	26.427    
3756.049    	12.890    	27.206    
3866.109    	12.993    	28.029    
3979.395    	13.184    	28.682    
4096.000    	13.308    	28.803    
4216.022    	13.375    	29.458    
4339.561    	13.539    	30.075    
4466.720    	13.682    	30.657    
4597.605    	13.897    	31.261    
4732.325    	14.099    	31.437    
4870.992    	14.260    	31.909    
5013.723    	14.454    	32.021    
5160.637    	14.610    	32.256    
5311.855    	14.676    	32.285    
5467.504    	14.702    	33.008    
5627.714    	14.897    	33.715    
5792.619    	15.068    	34.246    
5962.355    	15.230    	34.862    
6137.066    	15.465    	35.518    
6316.896    	15.712    	35.901    
6501.995    	15.931    	36.266    
6692.518    	16.140    	36.563    
6888.623    	16.286    	36.869    
7090.476    	16.470    	37.589    
7298.242    	16.751    	38.048    
7512.097    	16.966    	38.414    
7732.218    	17.183    	38.910    
7958.790    	17.443    	39.430    
8192.000    	17.711    	39.882    
8432.044    	17.990    	40.348    
8679.122    	18.295    	40.751    
8933.439    	18.590    	41.055    
9195.209    	18.855    	41.405    
9464.649    	19.147    	41.835    
9741.985    	19.462    	42.199    
10027.447    	19.777    	42.520    
10321.273    	20.091    	42.807    
10623.710    	20.382    	43.129    
10935.008    	20.695    	43.524    
11255.428    	21.040    	43.890    
11585.238    	21.392    	44.203    
11924.711    	21.734    	44.491    
12274.132    	22.075    	44.828    
12633.791    	22.458    	45.129    
13003.989    	22.812    	45.445    
13385.035    	23.190    	45.767    
13777.247    	23.581    	46.073    
14180.951    	23.977    	46.374    
14596.485    	24.382    	46.671    
15024.194    	24.797    	46.969    
15464.437    	25.234    	47.246    
15917.579    	25.671    	47.510    
16384.000    	26.120    	47.759    
16864.088    	26.573    	48.004    
17358.243    	27.026    	48.261    
17866.879    	27.481    	48.500    
18390.418    	27.936    	48.739    
18929.299    	28.382    	48.968    
19483.969    	28.838    	49.186    
20054.893    	29.271    	49.434    
20642.546    	29.702    	49.714    
